Line	Inputs	Frames	Time	Position	Speed	State	Statuses	Entities
21	5/26,R,J,G	126	0:01.411(83)	149.944478034973, 111.750022411346	262.67, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	6/26,R,J,G	127	0:01.428(84)	154.250041007996, 110.000018954277	258.33, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	7/26,R,J,G	128	0:01.445(85)	158.483381748199, 108.250015497208	254.00, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	8/26,R,J,G	129	0:01.462(86)	162.644499778748, 106.500012040138	249.67, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	9/26,R,J,G	130	0:01.479(87)	166.733395099640, 104.750008583069	245.33, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	10/26,R,J,G	131	0:01.496(88)	170.750068187714, 103.000005125999	241.00, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	11/26,R,J,G	132	0:01.513(89)	174.694518566132, 101.250001668930	236.67, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	12/26,R,J,G	133	0:01.530(90)	178.566746473312, 99.499998211861	232.33, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	13/26,R,J,G	134	0:01.547(91)	182.366751909256, 97.999995827675	228.00, -90.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	14/26,R,J,G	135	0:01.564(92)	186.094534873962, 96.749994397163	223.67, -75.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	15/26,R,J,G	136	0:01.581(93)	189.750095129013, 95.749993920326	219.33, -60.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	16/26,R,J,G	137	0:01.598(94)	193.333432912827, 94.999994516373	215.00, -45.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	17/26,R,J,G	138	0:01.615(95)	196.844548225403, 94.499996066093	210.67, -30.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	18/26,R,J,G	139	0:01.632(96)	200.283440828323, 94.124998122454	206.33, -22.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	19/26,R,J,G	140	0:01.649(97)	203.650110960007, 93.875000685453	202.00, -15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	20/26,R,J,G	141	0:01.666(98)	206.944558620453, 93.750003740191	197.67, -7.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	21/26,R,J,G	142	0:01.683(99)	210.166783809662, 93.750007286668	193.33, 0.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	22/26,R,J,G	143	0:01.700(100)	213.316786289215, 93.875011324882	189.00, 7.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	23/26,R,J,G	144	0:01.717(101)	216.394566297531, 94.125015854836	184.67, 15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	24/26,R,J,G	145	0:01.734(102)	219.400123834610, 94.500020861626	180.33, 22.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	25/26,R,J,G	146	0:01.751(103)	222.333458900452, 95.000026404858	176.00, 30.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
21	26/26,R,J,G	147	0:01.768(104)	225.194571256638, 95.625032365322	171.67, 37.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
22	1/7,R	148	0:01.785(105)	227.983461141586, 96.500039339066	167.33, 52.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
22	2/7,R	149	0:01.802(106)	230.700128555298, 97.625047206879	163.00, 67.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
22	3/7,R	150	0:01.819(107)	233.344573497772, 99.000056147575	158.67, 82.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
22	4/7,R	151	0:01.836(108)	235.916795730591, 100.625066041946	154.33, 97.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
22	5/7,R	152	0:01.853(109)	238.416795492172, 102.500077009201	150.00, 112.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
22	6/7,R	153	0:01.870(110)	240.844572782516, 104.625088930130	145.67, 127.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
22	7/7,R	154	0:01.887(111)	243.200127601624, 107.000101804733	141.33, 142.50	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
23	1/5,K	155	0:01.904(112)	241.033456802368, 105.250098347664	-130.00, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
23	2/5,K	156	0:01.921(113)	239.047342061996, 103.500094890594	-119.17, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
23	3/5,K	157	0:01.938(114)	237.241783618927, 101.750091552734	-108.33, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
23	4/5,K	158	0:01.955(115)	235.616781353950, 99.333420157433	-97.50, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
23	5/5,K	159	0:01.972(116)	234.172335267067, 96.916748762131	-86.67, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
24	1/7,R	160	0:01.989(117)	232.908445358276, 94.750078439713	-75.83, -90.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
24	2/7,R	161	0:02.006(118)	231.825111746788, 92.833409070969	-65.00, -75.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
24	3/7,R	162	0:02.023(119)	230.922334432602, 91.166740655899	-54.17, -60.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
24	4/7,R	163	0:02.040(120)	230.200113296509, 89.750073313713	-43.33, -45.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
24	5/7,R	164	0:02.057(121)	229.658448457718, 88.583406955004	-32.50, -30.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
24	6/7,R	165	0:02.074(122)	229.297339856625, 87.666741549969	-21.67, -15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
24	7/7,R	166	0:02.091(123)	229.116787508130, 87.666745066643	-10.83, 0.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
25	1/10,R,J	167	0:02.108(124)	229.880681991577, 85.916741609573	45.83, -105.00	StNormal	CanDash Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
25	2/10,R,J	168	0:02.125(125)	230.825132727623, 84.166738152504	56.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
25	3/10,R,J	169	0:02.142(126)	231.950139760971, 82.416734695435	67.50, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
25	4/10,R,J	170	0:02.159(127)	233.255702972412, 80.666731238365	78.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
25	5/10,R,J	171	0:02.176(128)	234.741822361946, 78.916727781296	89.17, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
25	6/10,R,J	172	0:02.193(129)	236.241825342178, 77.166724324226	90.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
25	7/10,R,J	173	0:02.210(130)	237.741828322411, 75.416720867157	90.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
25	8/10,R,J	174	0:02.227(131)	239.241831302643, 73.666717410088	90.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
25	9/10,R,J	175	0:02.244(132)	240.741834282875, 71.916713953018	90.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
25	10/10,R,J	176	0:02.261(133)	242.241837263107, 70.166710495949	90.00, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
26	1/1,R,K,G	177	0:02.278(134)	244.408508062363, 68.416707038879	130.00, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	1/11,K	178	0:02.295(135)	244.000000000000, 66.666703581810	0.00, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	2/11,K	179	0:02.312(136)	244.000000000000, 64.916700124741	0.00, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	3/11,K	180	0:02.329(137)	244.000000000000, 63.166696667671	0.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	4/11,K	181	0:02.346(138)	245.805558443069, 61.416693210602	108.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	5/11,K	182	0:02.363(139)	247.430560708046, 59.666689753532	97.50, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	6/11,K	183	0:02.380(140)	248.875006794930, 57.916686296463	86.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	7/11,K	184	0:02.397(141)	250.138896703720, 56.166682839394	75.83, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	8/11,K	185	0:02.414(142)	251.222230315208, 54.416679382324	65.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	9/11,K	186	0:02.431(143)	252.125007629395, 52.666675925255	54.17, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	10/11,K	187	0:02.448(144)	252.847228765488, 50.916672468185	43.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
27	11/11,K	188	0:02.465(145)	253.388893604279, 49.166669011116	32.50, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	1/16,U,X	189	0:02.482(146)	253.388893604279, 49.166669011116	0.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	5/16,U,X	193	0:02.499(147)	253.388893604279, 45.166661262512	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	5/16,U,X	193	0:02.499(147)	253.388893604279, 45.166661262512	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	5/16,U,X	193	0:02.499(147)	253.388893604279, 45.166661262512	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	5/16,U,X	193	0:02.499(147)	253.388893604279, 45.166661262512	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	6/16,U,X	194	0:02.516(148)	253.388893604279, 41.166653633118	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	7/16,U,X	195	0:02.533(149)	253.388893604279, 37.166646003723	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	8/16,U,X	196	0:02.550(150)	253.388893604279, 33.166638374329	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	9/16,U,X	197	0:02.567(151)	253.388893604279, 29.166630744934	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	10/16,U,X	198	0:02.584(152)	253.388893604279, 25.166623115540	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	11/16,U,X	199	0:02.601(153)	253.388893604279, 21.166615486145	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	12/16,U,X	200	0:02.618(154)	253.388893604279, 17.166607856750	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	13/16,U,X	201	0:02.635(155)	253.388893604279, 13.166600227356	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	14/16,U,X	202	0:02.652(156)	253.388893604279, 9.166592597961	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	15/16,U,X	203	0:02.669(157)	253.388893604279, 7.166588783264	0.00, -120.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
28	16/16,U,X	204	0:02.686(158)	253.388893604279, 5.416585922241	0.00, -105.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	1/40	205	0:02.703(159)	253.000000000000, 4.416584014893	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	2/40	206	0:02.720(160)	253.000000000000, 3.416582107544	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	3/40	207	0:02.737(161)	253.000000000000, 2.416580200195	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	4/40	208	0:02.754(162)	253.000000000000, 1.416578292847	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	5/40	209	0:02.771(163)	253.000000000000, 0.416576385498	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	6/40	210	0:02.788(164)	253.000000000000, -0.583425521851	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	7/40	211	0:02.805(165)	253.000000000000, -1.583427429199	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	8/40	212	0:02.822(166)	253.000000000000, -2.583429336548	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	9/40	213	0:02.839(167)	253.000000000000, -3.583431243896	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	10/40	214	0:02.856(168)	253.000000000000, -4.583433151245	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	11/40	215	0:02.873(169)	253.000000000000, -5.583435058594	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	12/40	216	0:02.890(170)	253.000000000000, -6.583436965942	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	13/40	217	0:02.907(171)	253.000000000000, -7.583438873291	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	14/40	218	0:02.924(172)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	15/40	219	0:02.941(173)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	16/40	220	0:02.958(174)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	17/40	221	0:02.975(175)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	18/40	222	0:02.992(176)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	19/40	223	0:03.009(177)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	20/40	224	0:03.026(178)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	21/40	225	0:03.043(179)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	22/40	226	0:03.060(180)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	23/40	227	0:03.077(181)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	24/40	228	0:03.094(182)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	25/40	229	0:03.111(183)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	26/40	230	0:03.128(184)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	27/40	231	0:03.145(185)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	28/40	232	0:03.162(186)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	29/40	233	0:03.179(187)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	30/40	234	0:03.196(188)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	31/40	235	0:03.213(189)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	32/40	236	0:03.230(190)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	33/40	237	0:03.247(191)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	34/40	238	0:03.264(192)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	35/40	239	0:03.281(193)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	36/40	240	0:03.298(194)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	37/40	241	0:03.315(195)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	38/40	242	0:03.332(196)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	39/40	243	0:03.349(197)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
29	40/40	244	0:03.366(198)	253.000000000000, -9.000000000000	0.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
32	1/1,L	245	0:03.383(199)	252.819443747401, -11.416671395302	-10.83, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	1/16,L,J	246	0:03.400(200)	255.652782678604, -14.750010967255	170.00, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	2/16,L,J	247	0:03.417(201)	258.305565118790, -18.083350658417	159.17, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	3/16,L,J	248	0:03.434(202)	260.777791261673, -20.750022411346	148.33, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	4/16,L,J	249	0:03.451(203)	263.069461107254, -23.416694164276	137.50, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	5/16,L,J	250	0:03.468(204)	265.180574655533, -26.083365917206	126.67, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	6/16,L,J	251	0:03.485(205)	267.111132144928, -28.750037670136	115.83, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	7/16,L,J	252	0:03.502(206)	268.861133456230, -31.416709423065	105.00, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	8/16,L,J	253	0:03.519(207)	270.430578470230, -34.083381175995	94.17, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	9/16,L,J	254	0:03.536(208)	271.819467306137, -36.750052928925	83.33, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	10/16,L,J	255	0:03.553(209)	273.027799963951, -39.416724681854	72.50, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
33	11/16,L,J	256	0:03.570(210)	274.055576324463, -42.083396434784	61.67, -160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
